15 Roebling Street,Williamsburg,"$1,650,000 ",Condo,3,2,5,,"OPEN HOUSE Sunday 10/14, 12-1pm. No Appointment Necessary. Please Buzz 5A for Access.
Stunning Penthouse With a Huge Terrace, Storage & Super Low Common Charges In Prime Williamsburg! This New Keyed Elevator Building is Extremely Exclusive, and Has Only 10 Apartments. The Main Floor Features a Double Height Ceiling Living Room with Open Williamsburg and Manhattan Views and a Juliet Balcony, as well as an Open Chef's Kitchen with Large Island and Granite Countertops, Two Spacious Bedrooms, and a Full Marble Bathroom. The Second Floor features the Master Bedroom with En-Suite Bathroom with Tons of Closet Space and a Private Terrace Overlooking McCarren Park. There is Also a Second Entrance to the Roof Terrace Through the Living Room. The Apartment is equipped with a Washer/Dryer Hook-Up. The Building is Only a Block Away From McCarren Park, a Few Blocks Away From The L & G Trains, and a Minute Walk to Shops, Grocery Stores, Restaurants and Much More."
330 Wythe Avenue,Williamsburg,"$1,650,000 ",Condo,3,2,5,"1,342","Loft 2A at The Esquire, Williamsburg's famed factory conversion building, is absolute prewar splendor.
Offered for the first time as a resale, this expansive 3-bedroom 2-bathroom duplex features:
- 350 SF TERRACE, directly off the southern facing living room
- Gorgeous exposed prewar brick and original concrete floors
- CitiQuiet soundproof windows for total tranquility
- Sunlight-bathed south and east exposures
- Two Juliet balconies off two of the bedrooms
- Duplex layout with open living/dining floor separate from bedroom level
- Central A/C and in-unit washer/dryer
- Incredibly low common charges and real estate tax
- Resident rooftop vegetable garden!
- Parking (available for a small fee)
The Esquire, a former shoepolish factory constructed in 1914 and converted in 2000, is the most unique residence in Williamsburg where no two apartments are exactly alike. The elevator building features a common terrace and garden and large laundry rooms on every floor. Come be a part of Williamsburg's original factory loft conversion and the amazing community that lives here."
331 South 5th Street,Williamsburg,"$1,650,000 ",Condo,2,2,4,"1,092","Built with great care and attention to details, this reconstructed 4 Unit Condominium in Williamsburg sets a new standard in luxury design and living while remaining environmentally conscious with the ultra-energy efficient Passive House standard of construction. 331 South 5th Street Condominium, a 4 story townhouse, was completely rebuilt and made into four special condominiums with exceptional quality, huge outdoor spaces and gracious living.
This Penthouse is a gorgeous, voluminous 2 bedroom, 2 bathroom masterpiece with an enormous 905 sqft private roof deck. The great room is bathed in sunlight with a skylight and over-sized windows looking out onto tree-lined Brooklyn. This apt features phenomenal height of 14ft tall. A staircase from this great room leads directly onto this unit’s private roof deck with amazing views of the city’s skylines and The Williamsburg Bridge. The chef kitchen is accentuated by a custom walnut cabinetry that frames a top of the line package including Bosch appliances, Viking convection cook top, and carrera marble countertops. Following down a generous hallway, there is a full bath with a soaking tub featuring imported Italian porcelain tiles with a custom built vanity. Further down the hallway is a large and light filled second bedroom. Adjacent to the second bedroom is a spacious master en suite with a custom designed, spa-like full bath with a standing shower and a custom built walnut vanity with marble countertops.
Both bedrooms have direct access onto a large balcony.
Each unit is outfitted with the latest smart home technology and wide plank white oak wood flooring.
Made in the Nordic architectural style of Passive House standards, 331 South 5th Street Condominium makes great strides to reduce its carbon footprint. Well insulated for the entire apt with triple-glazed windows allow your home to be both quiet and extremely energy efficient year round. Additionally, each unit at 331 South 5th Street Condominium is heated and cooled by split unit AC/ Heating system in addition to a German engineered Zehndar air filtration & fresh air circulating system.
This property is not only the link between luxury designs and efficient modern living it is also a fantastic and sound investment with a 15 year J-51 tax abatement coupled with low common charges and low costs for energy consumption.
331 South 5th Street Condominium sits on a quiet, tree lined block just minutes from all the culture, venerable restaurants and nightlife Williamsburg has to offer. A perfect spot for transportation, it is 1 block away from the JMZ subway, one stop to Manhattan. It is also blocks away to the L and G trains as well as easy access to the Williamsburg Bridge."
288 Manhattan Avenue,Williamsburg,"$1,649,000 ",Townhouse,5,2.5,10,"1,647","Incredible opportunity to design and build a fabulous 2 family home with over 3,300 SF when including a finished basement and bulkhead. Best of all, the neighboring house is completing a build now that fully maximizes available SF by adding an extension and a 4th story, so all one has to do is follow in their footsteps to achieve the same amazing result.
Here are the details:
- 18.33' x 75' Lot
- R6B zoning
- 2 FAR
- 3 Stories (currently)
- 2 Family
- 1,647 SF (currently)
- 2,750 SF (maximum allowed, excluding basement and bulkhead)
Included here are the plans for the neighboring house (286 Manhattan Ave) that demonstrate what can be achieved by adding an extension to make the house 37.5' long and a 4th floor, which nets you 2,745 SF excluding the basement and bulkhead."
655 Prospect Place,Crown Heights,"$1,649,000 ",Townhouse,8,3,12,"2,646","Welcome to this aesthetically pleasing three-family brownstone. Located on a beautiful tree lined street in prime Crown Heights. Here is an opportunity to provide this property with a little minor cosmetics, to bring it back to its maximum potential. This home features exposed brick throughout, original detail, High Ceilings.Each floor is outfitted for own kitchen and bathroom. It is in move-in condition.
This three-family brownstone located mins from shops and restaurants like Mayfield, Chavelas’, Lula’s and Cotton Bean and just minutes from the 2, 3 and 5 and A and C subway lines and buses. few blocks away from the Brooklyn Museum and nearby Prospect Park. Make this your home today!"
203 Warren Street,Cobble Hill,"$1,645,000 ",Co-op,2,1.5,6,,"Rarely available loft-like home at the converted school on Warren Street in Coble Hill, one of the neighborhood's most coveted co-ops. This large triplex offers two bedrooms, a home office/playroom in the mezzanine, one and a half baths, washer/dryer and a private outdoor area, perfect for gardening or entertaining. You enter this unique home through your own private entrance into a large living room flooded with light from over-sized windows, with custom top down shades, and double-height ceilings. The first level features beautiful moldings, new hardwood floors, and a spacious living area. The chef's eat-in kitchen features wood cabinetry, granite counter tops, tumbled marble back splash, and professional stainless appliances by Miele, Bosch and GE Monogram. With 17ft high ceilings, the mezzanine above is full standing height and makes a terrific home office, play room, guest room or sleeping loft. The lower level, provides nice separation from the main living areas, and touts an extra-large master bedroom complete with an incredible custom walk-in closet, and a well apportioned second bedroom. Bedroom windows have blackout shades. You will love the immense additional storage tucked under the custom staircases. Private parking on a first-come first-served basis. Less than a block away from Court Street's excellent shopping and restaurants and all the new and old exciting amenities in the vicinity. A must-see!"
21 India Street,Greenpoint,"$1,645,000 ",Condo,2,2,4,"1,194","*Anticipated 25-year 421a Tax Abatement*
Last remaining south-facing two bedroom at The Greenpoint. Residence 37D is a high-floor corner two bedroom, two bathroom home flooded with light through floor to ceiling windows. With South and East exposures toward the East River and Brooklyn skylines, this home will have direct sunlight all day long. Residence features include a dramatic corner master bedroom with a walk-in closet, wide plank walnut floors and Bosch washer and dryer. The open kitchen is outfitted with a honed Statuario marble counter top and backsplash alongside a premium Miele appliance package including gas cook-top and double wall ovens. The marble bathrooms offer walnut vanities and matte black metal and polished chrome Dornbracht fixtures. Visit our sales gallery today for more information. On site parking garage. Occupancy 2018.
The Greenpoint is a collection of 95 contemporary condominium residences on the Brooklyn waterfront-a gateway to Manhattan and a destination in itself. Rising 40 stories in glass, steel and brick, The Greenpoint brings a new way of living to the neighborhood. Thoughtfully designed one to three bedroom residences offer spectacular views, airy living spaces and excellent light. An amenity-rich lifestyle awaits with 30,000 square feet of space to live, work and play while the NYC Ferry is just outside your door offering convenient and direct access to Midtown Manhattan, Wall Street, Williamsburg, Long Island City and more. Strolling along the waterside boardwalks at twilight, you'll feel all that makes Greenpoint a magical home."
78 Amity Street,Cobble Hill,"$1,645,000 ",Condo,2,1.5,4,"1,506","Unit 1A is a gracious 2 bedroom, 1.5 bathroom duplex home with no wasted space, a welcoming entry foyer, large bedrooms, a big master walk-in closet; a wonderfully laid out kitchen with ample counter space & storage, and a lower level recreation space with high ceilings, a half bath & a laundry room, perfect for guests and/or a home office. Enjoy 2 real bedrooms and over 1500 SF of flexible space on charming Amity Street, and have room to spare! Head upstairs to the common rooftop kitchen OR purchase a private cabana and enjoy your own piece of paradise with the most incredible views you can imagine.
The Cobble Hill House is a 27-unit new development condo proudly standing on the convenient corner of 78 Amity Street and Hicks street in Cobble Hill Brooklyn. A mix of light-filled 1, 2, and 3 bedroom homes, many with private outdoor spaces, all with private basement storage, most with unexpected water and Western skyline views, and all with oversized acoustically engineered custom-designed windows with state-of-the-art sound attenuation and energy efficiency. A breathtaking communal rooftop kitchen and lounge, state-of-the-art gym, a playroom, spacious package room, bike room and low monthlies, and indoor parking and fully outfitted rooftop cabanas available for sale make this a building like no other, just two stops into Brooklyn by subway, and yet miles away in terms of the peace and quiet you will experience upon arrival. Enjoy world-class parks, shopping, dining, and amenities in every direction.
Recognized by a striking corbelled brick and limestone façade that seamlessly celebrates the brownstone vernacular of Cobble Hill’s tree-lined and historic streets, they all boast gracious layouts designed by award-winning local architect CWB architects, and timeless interiors created by the Brooklyn team the Meshberg Group. Extreme attention to every detail separates this Cobble Hill gem out from the crowd and includes magnificent herringbone oak floors, locally sourced millwork, and multi-zoned heating and cooling.
Kitchens are outfitted with only the best, including Gaggenau appliances, 3” thick edged Calcutta marble countertops, full-height pantries in all units, custom designed and Brooklyn built oak and lacquer cabinetry, Marvel wine storage, and in-sink garbage disposals. Classic marble bathrooms are reimagined for a spa-like experience and include oversized slab tile, jewel-like polished nickel hardware from Waterworks, Toto commodes, radiant heated floors, custom-designed medicine cabinets and vanities with unexpected storage, and tempered glass shower doors with nickel hardware.
Enjoy the best of all worlds; a building of superior quality in a pastoral and iconic neighborhood convenient to Manhattan, fantastic views, multiple parks and schools, every subway line, award-winning amenities, indoor parking, a playroom, and low monthlies. Projected occupancy winter 2018.
The complete offering terms are in an offering plan available from Sponsor. File No. CD17-0302. Sponsor: Vega 12 LLC. 134 Amity Street, Brooklyn, NY 11201. Equal Housing Opportunity."
404 Van Brunt Street,Red Hook,"$1,625,000 ",Vacant Land,,,,,"Rarely available development opportunity in Prime Red Hook location! Corner lot measuring 25x90 feet with a potential of 4,500 buildable square feet. Mixed use R5-C3 zoning allows for retail/commercial on the ground floor with residential above. 3 CURB CUTS on desirable Coffey Street. Perfect for end user or income producing property with retail. Possible upzoning of Red Hook could allow for more FAR and might make this ideal for a boutique condo development. 404 Van Brunt Street is ideally situated in Red Hook, located just a few blocks from great food, fun and ferry options: the NYC East River Ferry, Fairway, Brooklyn Crab, Hometown BBQ, Red Hook Winery, Red Hook Lobster Pound, IKEA and Pioneer Works."
119 North 11th Street,Williamsburg,"$1,595,000 ",Condo,,2,3,"2,080","Stunning Williamsburg Corner Loft Space on Berry & North 11th Street spanning over 2,000 SF!
119 North 11th is an industrial Prewar condominium flawlessly appointed on a bustling corner in the epicenter of Williamsburg Northside.
Natural light streams into Loft CB from southern & western exposures. Filled with the quintessential details you'll only find only in a true industrial Brooklyn Loft: wooden beamed ceilings over 11.5' high, concrete flooring, exposed brick, pipework and wooden columns & beams throughout. This ~ 45' x 55’ loft space showcases an open concept floor plan with 2 existing bathrooms and 2 home offices/occupational rooms. It can be easily reconfigured to the space of your dreams as all the existing walls are non-structural.
The Northside Arts Industries Condominium provides heating, coin-operated laundry, freight elevator and on-site super. A brand new common rooftop deck on the 5th floor boasting views of New York City. The vibe of this fantastic location rivals SoHo. Proximate to major retailers such as Whole Foods, Apple, Equinox, Sweet Green and Digg Inn. Right out the doorsteps are endless options for the best restaurants, coffee, shopping and services...everything this vibrant neighborhood is known for! The East River State Park, Waterfront, McCarren Park and access to the L & G subway lines and East River Ferry are all minutes away.
This is the Loft and Location you've been Seeking for...do not miss out on this Rare Gem! Offers must be Cash or not subject to mortgage -- please contact exclusive brokers for more information and tours by appointment."
145 Park Place,Park Slope,"$1,595,000 ",Condo,3,2,5,,"REDUCED! Magnificent 3 bedroom 2 bathroom Available at Park Place Condominium! This apartment offers over 1,300sqft in the coveted North Park Slope! The wide entry foyer leads into a sprawling open living and dining area. The modern open concept kitchen has plenty of counter space for entertaining and your most elaborate chef. There are bamboo hardwood floors throughout. The living/dining room gleams with sunlight and has quintessential Brooklyn Brownstone views. There are three well-proportioned bedrooms including a king size master bedroom with an en-suite bath, a double vanity and a jetted deep soaking tub. There is excellent closet space throughout. Each room offers terrific light with dual exposures and over-sized windows with automated shades. There is an in-unit Bosch washer/dryer. This lovely boutique condo features 2 elevators, a part-time doorman, video security, 2 common outdoor spaces, and a J51 tax abatement. There is bicycle room/storage available for $30 per month. 145 Park Place is located just steps away from Prospect Park, fantastic boutiques, specialty food stores, restaurants, and night life on 5th, 7th, and Flatbush Avenues, and is a quick stroll to many express subways including the B/Q/2/3/4/5 lines. Will not last!"
451 37th Street,Sunset Park,"$1,595,000 ",Townhouse,4,2,6,,"FEELS LIKE HOME... Welcome to 451 37th Street! This impressive and serene Sunset Park townhouse is loaded with Pre-War details and enhanced with modern conveniences. Currently utilized as a 1 family home, this spacious 2 family brick townhouse provides an exceptional layout and room to grow. This noteworthy home is located at the intersection of Greenwood Heights and Sunset Park, on a quiet, tree-lined street in a wonderful neighborhood that is rich with history and home to many exciting new amenities.

Built in 1901, beautiful period details grace this home with high ceilings, marble Art Deco fireplaces, gorgeous pine floors, stained-glass skylight, and beautifully maintained window, crown and picture molding throughout. The gorgeous Parlor floor offers a vast amount of open space for easy living with 2 versatile rooms,10 foot ceilings and over-sized windows. The living room is sunny and grand, yet cozy and inviting with full garden views. The library on this floor has beautiful period pocket doors, and can easily double as a 4th bedroom, office or guest room. It is also the perfect spot to snuggle up with a cup of tea and a great book! The top floor provides 3 bedrooms brimming with sunshine and space. The windowed spa-like bathroom on this floor has a floating sink, a large soaking tub & stall shower surrounded by rich Ergon tiles and a sumptuous pebble-tiled shower.

The garden level, with its own entrance, features an open and renovated kitchen, along with a full dining area. With a Schott Ceran glass cooktop on a center island, this space also allows for additional seating. A washer/dryer is cleverly tucked into a corner and easy to access, with room for storage in cabinets above. There is also a full bathroom on this level as well. Gardener's Delight ~ The jewel of this home is the lush, private and peaceful garden directly off of the kitchen, providing additional living space with ample room for a dining table and barbecue. A large, windowed shed at the back of the garden allows for plenty of storage. Have breakfast outdoors or dine under the stars. Entertaining here is super easy and so enjoyable!

Additional possibilities and room to grow... 451 37th Street is 18 feet wide by 35 deep on a 100 foot lot, with R6B zoning allowing for additional buildable FAR of approximately 2,000 square feet!
** Please verify all with your architect.

Sunset Park is ever-changing, with exciting new amenities along with well-loved attractions, including its namesake Park a few blocks away and the cherished and magnificent Greenwood Cemetery. Take in sweeping views of Manhattan and beyond from the Park, enjoy dog-walking, the playground, and the Art-Deco swimming pool available to all. The well-loved Melody Lanes bowling alley is just up the block from the house!
Explore and enjoy Bush Terminal Piers Park and Industry City ~ Brooklyn's exciting new waterfront expansion! Industry City is home to outstanding manufacturing companies, film production, design firms, amazing retail shopping, scrumptious eateries, art exhibits, special events and the training center for the Brooklyn Nets. Kids activities abound at Industry City as well, with special events, art, dance, music and sports. There are also ongoing activities for kids curated by the Brooklyn Kids Museum. Shopping and restaurants are plentiful, including nearby Costco.
Transportation is quick and easy with D, N, R trains located 1 block away!! One stop to Barclay's center, and a short 20 minutes to Manhattan! For additional transportation, the B63 bus on 5th Avenue travels north through Brownstone Brooklyn towards Park Slope and Brooklyn Heights, and South to Bay Ridge.
Open House: Sunday, October 7th ~ 2:00 - 3:30 pm"
315 3rd Street,Park Slope,"$1,575,000 ",Co-op,3,2,4.5,,"Every now and then a special property comes to market that inspires you to live your dreams, and this duplex at 315 3rd Street with private outdoor space is that and more! If you're looking for a great amount of flexible space that combines charming brownstone detail with modern convenience while offering your own serene patio'd zen garden, then you won't want to miss this convertible 3 bed 2 bath jewel. Fabulous layout on three levels make it feel like living in your own private house. Beautiful south facing open living space with bay windows and exposed brick wall gives way to the kitchen and dining area on the first floor. The chef's kitchen is complete with stainless appliances including Miele dishwasher, Bosch cook top and oven, custom Maple wood cabinets and stunning granite stone counter tops. 2 generous sized bedrooms and full bath including a jacuzzi tub, slate floors and Italian tiles on the upper level toward the back and overlooking the garden create a quiet environment. Downstairs is currently comprised of a cozy den, separated by a rolling wooden barn door, from a king sized bedroom with a wood burning fireplace. A large full bath with a spa like shower is tucked away on this level. Enter the enclosed garden oasis where starting your day with morning coffee and relaxing or entertaining your friends in the warmer months make this living experience complete! Closet space is plentiful in the apartment but there's additional designated storage in basement as well. Brand new laundry area and bike storage round out the amenities this building has to offer. This is an owner occupied, self managed coop that offers a sublet policy and has solid financials and low monthly maintenance that includes the property taxes. Cats allowed, sorry no doggies!
This gorgeous gem is situated in an unbeatable location across from the JJ Byrne Park and historical Stone House. 2 blocks from Wholefoods, a stone's throw from 5th Avenue's restaurants and shops, PS 118 and MS 51 as well.
Don't miss this opportunity to live your dreams in Park Slope. Call for your appointment today."
393 Dean Street,Park Slope,"$1,550,000 ",Condo,2,2,5,"1,477","Newly reduced to $1,550,000, this is the best 2-3BR Condo deal in Park Slope!
Located on a quiet, tree-lined, classic Park Slope block, this renovated and sprawling 2 Bedroom/2 Bathroom penthouse condominium has everything you need in your next home. On the main floor, the keyed elevator leads to the open plan living/dining area, with a renovated and functional kitchen on one end, and a balcony overlooking lovely gardens and the iconic Williamsburgh Savings Bank Tower on the other. At the opposite end of this floor are the two main bedrooms, including the master suite with another lovely balcony overlooking the brownstones on Dean Street.
Upstairs (also accessible via the keyed elevator) is presently laid out as one massive open space with a spectacular south-facing private roof terrace at the far end. This floor has a multitude of possible uses - it could even conceivably be used as an additional master suite, while still leaving a lot of space for the living room. The terrace, the third and most spectacular of the apartment's three outdoor spaces, is perfect for entertaining, dining, growing tomatoes and sunbathing.
Other features of this lovely home include a new full sized LG Washer and Dryer, high ceilings, a private 12 x 5 storage space in the basement, incredibly low carrying costs, and so much more! Listed at 1477 interior square feet and 365 exterior, for a total of 1842, this is priced well below $1000/SF, and there is a 25 year tax abatement in place.
So come see for yourself what may be the best deal in Park Slope. It is easy enough to get here - the B/D/N/R/Q/2/3/4/5 and LIRR are all a block away. And once you have made this friendly and neighborly building your home, you will be nearby BAM, Whole Foods, Prospect Park, the shops and restaurants of 5th and 7th Avenue, and all the other things that make this one of Brooklyn's best locations."
468 Chauncey Street,Bedford-Stuyvesant,"$1,549,000 ",Townhouse,7,2.5,14,"2,200","Welcome home to 468 Chauncey Street, where historic charm blends meticulously with contemporary luxury in this sprawling 3330sf, 2-family, brick townhouse with large, south-facing outdoor space. Located on a beautiful tree lined street in booming BedStuy, this owners duplex over garden rental has undergone a stunning and complete renovation, perfectly marrying exquisite turn of the century details with the finest finishes and advanced technology available today. Period details that have been saved include original stained glass, delicately carved wood appliques, and original architectural sculpture- all lending a magical charm to the home- now modernized with an open layout and stylish design.
Enjoy a brand new chefs dream kitchen with large quartz dining island, custom cabinetry and high end Fisher & Player stainless steel appliances, all brightly lit through a wall of oversized, windows and glass doors that lead you to the large and private, sunny backyard- perfect for barbecuing and dining alfresco on the built in patio. Extending from the kitchen, the expansive dining room at over 18ft long assures there is plenty of room for entertaining every last guest and family member. For added convenience a half bath powder room and three separate closets, including a W/D closet- are all neatly tucked away on this level. Head upstairs to the second floor retreat to find three large bedrooms and two additional beautifully tiled full baths. The spacious master bedroom looks out onto the serene backyard through 4 oversized windows, allowing beautiful southern light to cascade into the room all day. There is a tremendous walk in closet with an amazing amount of built-ins and master spa quality bathroom with separate frameless glass walled shower and deep soaking tub. The large front bedroom also enjoy a deep walk in closet- in addition to its own private outdoor space by way of a balcony terrace exclusive to the room. The third roomy bedroom is brightly lit via a large sunny skylight. Additional features included, elegant walnut hardwood floors that go on for days throughout the home, recessed dimmable lighting, smart home technology, and a state of the art, full video security system.
The return on your investment comes from the 2BR garden rental on the lower level. Ideal for generating additional income to supplement you mortgage, or as a mother/daughter or in-law residence. Every last detail was attended to in the meticulous renovation, including updated mechanicals, central AC/Heating and facade refurbishing. There is nothing to do except to move in. 468 Chauncey is located on a beautiful and serene residential block, conveniently located just a 4 minute walk to Broadways Chauncey Street J & M train station and just around the corner from the largest park and playground in all of Bushwick. Come see how great life at 468 Chauncey Street can be. Join us at one of our many open houses, or call to schedule a private showing."
360 Furman Street,Brooklyn Heights,"$1,545,000 ",Condo,2,2,4,"1,214","Rare and renovated to perfection, this exceptional, true two bedroom/two bathroom home at the coveted One Brooklyn Bridge Park building (OBBP) is both beautiful and functional.
Facing South and East from the 8th floor, this 1,214+ S/F designer condo home features 13' soaring ceilings and enormous windows filling the home with incomparable light.
As you enter the apartment through an entry foyer, you walk into a large welcoming space encompassing the living/dining areas and chef’s kitchen. In this tastefully decorated heart of the home, every detail has been planned to perfection, especially in the custom Italian kitchen by Dada with its expansive stone island and high-end Sub Zero and Bosch appliances. A floor-to-ceiling built in cabinet with wine fridge has been added in the kitchen. Its reverse side includes a custom designed breakfast nook, offering a graceful entertaining space as well as additional storage.
The ambience is easily managed with designer lutron dimmers throughout the space. Solid oak hardwood floors and high ceilings continue through the hallway and bedrooms at the rear of the home. A massive master bedroom faces South with wonderful light, privacy, and stunning Verrazano Bridge views. A custom-built oversized walk-in closet with separate spaces for two professional wardrobes leads to a modern master bathroom (with terrazzo-tiled floor) that includes a glass walled waterfall shower, a freestanding deep-soaking Duravit tub, and dual European vanities with sink.
The second bedroom offers convenience and privacy for kids, guests, or home office. A stylish new full second bathroom, with carrara marble and granite, includes an oversized glass enclosed shower. The apartment also boasts an in-unit Asko washer/dryer, excellent closet space, custom window shades, and a private 30S/F storage unit located on the same floor as this mint condition home.
Well-known as a destination living community unique to New York, this monumental 1928 loft building overlooking the East River and Manhattan skyline features a kids Art Room, multi-table Billiard Room, Virtual Golf Simulator & Driving Range, two Kids’ Playrooms, two Conference & Meeting Business Suites, Music/Piano Room, Video Game Lounge, and Screening Theatre. Comprehensive fitness and wellness facilities rival the city’s top gyms, with a fully appointed 3,000 s/f in-house gym, a Peloton cycling spin studio, Yoga Studio, and three additional satellite cardio rooms. Two landscaped outdoor garden terraces overlooking the park provide an easily accessible place to read, enjoy the view, or practice on the putting green.
In this luxury full-service building, an exceptional staff of friendly doormen, porters and concierge anticipates your every need and stands ready to greet you by name.
A brand-new 85 acre park in OBBP’s backyard makes imaginative use of the historic Brooklyn piers and river shoreline. Stretching 1.3 miles along the water and adding new features every year, the park provides green space for active and passive uses including soccer, beach volleyball, sports courts, toddler playgrounds, water park, open lawns, and running/ bicycle paths in constant use. A calm water area is available for kayaking and canoeing.
With an attended parking garage in the building, Manhattan beckons across the Brooklyn Bridge. OBBP is minutes away from shopping and dining on Atlantic Avenue and Smith Street. The building provides shuttle service to seven subway lines, while the NY Waterway Ferry takes under 5 minutes to get to Wall Street! Come see why OBBP sets a new standard for inspired city living.
*Parking & Storage available for rent.*
*Shuttle to 7 Subway lines*
*** NY Waterway Ferry takes under 5 minutes to get to Wall Street!***"
78 Amity Street,Cobble Hill,"$1,545,000 ",Condo,,,3,"1,082","The Cobble Hill House is a 27-unit new development condo proudly standing on the convenient corner of 78 Amity Street and Hicks street in Cobble Hill Brooklyn. A mix of light-filled 1, 2, and 3 bedroom homes, many with private outdoor spaces, all with private basement storage, most with unexpected water and Western skyline views, and all with oversized acoustically engineered custom-designed windows with state-of-the-art sound attenuation and energy efficiency. A breathtaking communal rooftop kitchen and lounge, state-of-the-art gym, a playroom, spacious package room, bike room and low monthlies, and indoor parking and fully outfitted rooftop cabanas available for sale make this a building like no other, just two stops into Brooklyn by subway, and yet miles away in terms of the peace and quiet you will experience upon arrival. Enjoy world-class parks, shopping, dining, and amenities in every direction.
Unit 2D is an oversized West-facing 2 bedroom, 2 bath home with fantastic light all day long, and partial sky and water views. You will enjoy an expansive kitchen with a dining island, and more than enough room for dining and living. The master bedroom has a huge walk-in closet that will amaze. Enjoy the communal roofdeck, or purchase a private cabana on the roof with breathtaking water and city views.
Recognized by a striking corbelled brick and limestone façade that seamlessly celebrates the brownstone vernacular of Cobble Hill’s tree-lined and historic streets, they all boast gracious layouts designed by award-winning local architect CWB architects, and timeless interiors created by the Brooklyn team the Meshberg Group. Extreme attention to every detail separates this Cobble Hill gem out from the crowd and includes magnificent herringbone oak floors, locally sourced millwork, and multi-zoned heating and cooling.
Kitchens are outfitted with only the best, including Gaggenau appliances, 3” thick edged Calcutta marble countertops, full-height pantries in all units, custom designed and Brooklyn built oak and lacquer cabinetry, Marvel wine storage, and in-sink garbage disposals. Classic marble bathrooms are reimagined for a spa-like experience and include oversized slab tile, jewel-like polished nickel hardware from Waterworks, Toto commodes, radiant heated floors, custom-designed medicine cabinets and vanities with unexpected storage, and tempered glass shower doors with nickel hardware.
Enjoy the best of all worlds; a building of superior quality in a pastoral and iconic neighborhood convenient to Manhattan, fantastic views, multiple parks and schools, every subway line, award-winning amenities, indoor parking, a playroom, and low monthlies. Projected occupancy winter 2018.
The complete offering terms are in an offering plan available from Sponsor. File No. CD17-0302. Sponsor: Vega 12 LLC. 134 Amity Street, Brooklyn, NY 11201. Equal Housing Opportunity.

Additional features of this property include: Spacious Light Filled Two Bedroom, Two Bath Home, Chef's Kitchen with Gaggenau Appliance Suite, Custom Designed & Brooklyn Built Oak & Lacquer Cab, 3"" Calacatta Marble Counters & Backslash, Marvel Wine Fridge, and Spa-Like Bathrooms with Waterworks Fixtures & Radi."
78 Amity Street,Cobble Hill,"$1,525,000 ",Condo,2,,4,,"The Cobble Hill House is a 27-unit new development condo proudly standing on the convenient corner of 78 Amity Street and Hicks street in Cobble Hill Brooklyn. A mix of light-filled 1, 2, and 3 bedroom homes, many with private outdoor spaces, all with private basement storage, most with unexpected water and Western skyline views, and all with oversized acoustically engineered custom-designed windows with state-of-the-art sound attenuation and energy efficiency. A breathtaking communal rooftop kitchen and lounge, state-of-the-art gym, a playroom, spacious package room, bike room and low monthlies, and indoor parking and fully outfitted rooftop cabanas available for sale make this a building like no other, just two stops into Brooklyn by subway, and yet miles away in terms of the peace and quiet you will experience upon arrival. Enjoy world-class parks, shopping, dining, and amenities in every direction.
Unit 2D is an oversized West-facing 2 bedroom, 2 bath home with fantastic light all day long, and partial sky and water views. You will enjoy an expansive kitchen with a dining island, and more than enough room for dining and living. The master bedroom has a huge walk-in closet that will amaze. Enjoy the communal roofdeck, or purchase a private cabana on the roof with breathtaking water and city views.
Recognized by a striking corbelled brick and limestone façade that seamlessly celebrates the brownstone vernacular of Cobble Hill’s tree-lined and historic streets, they all boast gracious layouts designed by award-winning local architect CWB architects, and timeless interiors created by the Brooklyn team the Meshberg Group. Extreme attention to every detail separates this Cobble Hill gem out from the crowd and includes magnificent herringbone oak floors, locally sourced millwork, and multi-zoned heating and cooling.
Kitchens are outfitted with only the best, including Gaggenau appliances, 3” thick edged Calcutta marble countertops, full-height pantries in all units, custom designed and Brooklyn built oak and lacquer cabinetry, Marvel wine storage, and in-sink garbage disposals. Classic marble bathrooms are reimagined for a spa-like experience and include oversized slab tile, jewel-like polished nickel hardware from Waterworks, Toto commodes, radiant heated floors, custom-designed medicine cabinets and vanities with unexpected storage, and tempered glass shower doors with nickel hardware.
Enjoy the best of all worlds; a building of superior quality in a pastoral and iconic neighborhood convenient to Manhattan, fantastic views, multiple parks and schools, every subway line, award-winning amenities, indoor parking, a playroom, and low monthlies. Projected occupancy winter 2018."
