385 First Avenue,Gramercy,"$1,850,000 ",Condo,2,2,5,"1,137","IMMEDIATE OCCUPANCY.
Now offering 4% commission on New Signed Contracts through the end of 2018
This double exposure two bedroom, two-bathroom residence facing north and south allows for wonderful sunlight throughout the day. Spaciously designed at 1,137 square feet, this residence features 5” wide oak flooring, GE washers and vented dryers, and through-wall HVAC units in white lacquer custom cabinetry. The master bathroom features honed Bardiglio marble flooring, gloss lacquer vanity with honed Bardiglio marble countertop, polished Olympic marble walls, and Waterworks fixtures. The open kitchen features honed Petite Granite countertops and backsplash, custom glossy white lacquer cabinetry, Sub-Zero refrigerator, Bosch cooktop, oven, and dishwasher. Amenities and services include a 24-hour attended lobby, live-in Resident Manager, private fitness room programmed by The Wright Fit, resident’s lounge and landscaped terrace with grill, fully furnished and landscaped roof deck, and private storage."
40 BROAD ST,Financial District,"$1,850,000 ",Condo,2,2,4,,"Investment Opportunity – Tenants in place through April 21, 2019. This impressive 1,149 SF One Bedroom + home office (very functional 2 Bedroom) 2 full bath + private terrace apartment in The Setai Wall Street. The spacious living area has an open galley-style kitchen for entertaining. Featuring oversized windows with bright, East-facing exposure, overlooking beautiful land-marked facades across Broad Street.

Perfect for the turnkey investor, the tastefully designed Tui Lifestyle furniture package is included. Enjoy Brazilian Walnut floors with Basaltito black granite borders throughout. The galley-style chef's kitchen includes black Granite countertops, custom cabinetry, Bosch Washer/Dryer, Sub-Zero refrigerator and freezer with concealed paneling, a Miele oven, gas cooktop and dishwasher. Experience loft-like living with the Walnut sliding pocket doors to master bedroom, en-suite hotel-like bath and double vanity sinks. The Kohler 5-piece master bath is impeccably designed, handcrafted and detailed to afford a soothing, luxurious retreat.

Built in 1986 and spectacularly renovated in 2008, the Residences at The Setai are now among the most impressive collections of luxury condominiums in the heart of the Financial District. Residents also enjoy unparalleled benefits such as access to over 44,000 square feet of spectacular amenity space. From its spectacular two-story lobby to its full-service concierge, state-of-the-art fitness center and spa including Eucalyptus Steam, dry sauna and hot tub, 360-degree views from fully outfitted rooftop and complimentary breakfast. The Setai Wall Street offers an all-inclusive experience of home and resort-like oasis."
138 Duane Street,Tribeca,"$1,849,000 ",Co-op,2,,4,"1,240","Style and Value on Duane Street. You MUST see this grand two bedroom, one bath loft on Duane Street with the very low maintenance of $1000 per month. This beautifully renovated classic loft features 11' ceilings, original Corinthian columns, exposed wood beams, and hardwood floors. The generously proportioned great room has four massive (60""x108"") south facing windows, that lead to the open kitchen featuring stainless steel appliances and wood cabinets. The two large interior bedrooms have a floor to ceiling closets and French doors that open to the great room and allow natural light in. There is a central AC and washer/dryer and for added convenience.
138 Duane Street is a well established 5 story, 18 unit Co-Op. The building is in the best location in Tribeca, and is within blocks of The Odeon, Whole Foods, Washington Market and Hudson River Parks, and just a stroll to Soho, BPC or the Financial District. The building is located within several blocks of 10 train lines. Pets, Sublets, and Pied-a-terre's are allowed with board approval. *Please note this loft is being described as having two bedrooms for marketing purposes; both fully functional and large sleeping areas are interior, and without windows and are not considered ""legal"" bedrooms."
222 Riverside Drive,Upper West Side,"$1,849,000 ",Condo,2,2,4.5,"1,178","River and Park views from this bright, sunny 2 bedroom 2 bathroom condo home! Oversized and bay windows facing south and west looking over the trees to the River, Park and sky. Fabulous natural light all day long. Spectacular sunsets are guaranteed!

Exceptional large living room and separate dining area for entertaining. Split bedrooms each with a full renovated bathroom. There is a sleek renovated kitchen which features exceptional custom cabinet storage with custom pull-outs for easy access. Stainless appliances include a built-in microwave, gas range oven, double door refrigerator and Miele dishwasher. Additional modern comforts include HVAC air conditioning and heating and a laundry closet with full-size stacked washer and dryer. There is no shortage of style, comfort and convenience in this bright, high-floor Riverside home with luxury amenities and services to match.

Located across from Riverside Park in the prime section of the Upper West Side. This premier condominium building offers excellent services including a 24-hour doorman, concierge, and on-site superintendent. Amenities include: a fully-equipped and newly updated and expanded fitness room, outdoor resident’s garden and deck, bicycle storage, laundry room, parking garage, and available storage lockers."
330 East 38th Street,Murray Hill,"$1,835,000 ",Condo,2,2,4.5,"1,171","Spectacular view of Empires State building , renovated 2 bedroom, 2 bathroom condo , Top of the line renovated Windowed kitchen with Subzero fridge, , Master bath with double sink. Tons of Closets, Central AC, Washer Dryer, balcony.
Full service white glove building that includes a kids indoor playroom and outdoor play area, and party room complete with kitchen and outdoor siting area, a 12,000 square foot for residence only health club and spa with 50 foot glass enclosed year round pool and a sundeck, landscaped, outdoor jogging track to add to the convenience of this luxury building. Conference room, Golf simulated course, Billiard room, On-site, fully attended, 24 hour garage service and valet parking also available. Pets are allowed."
340 East 72nd Street,Upper East Side,"$1,825,000 ",Co-op,2,2,5,,"Pre-war charm with modern high end finishes set in a white glove pre-war cooperative.
This grand scale, high floor, 2 bedroom /2 bathroom residence offers an expansive great room perfect for entertaining and luxury living. The living room boasts a large dining area, wood burning fireplace, high beamed ceilings, hardwood floors, and three south facing windows offering open city views and abundant light all day.
Two windows facing south flood the oversized master bedroom with sun. Two spacious walk-in closets, and a windowed master bathroom with double sink and separate shower complete this impressive master suite. Off of the gracious entry gallery, the eat-in-kitchen is complete with a banquette, casement window, and top appliances including Subzero and Viking for the most discerning chef. The split bedroom floor plan holds a large second bedroom with renovated ensuite bathroom, ample storage and closet space.
Additional features in this stunning home include a nest thermostat, central air conditioning, a washer-dryer, and a deeded storage room.
340 E 72nd Street is a full service cooperative with a fitness room, common garden, and bike room. Close to the 2nd Avenue subway, top schools, dining & shopping. There is a 2% flip tax paid by buyer."
900 Park Avenue,Upper East Side,"$1,825,000 ",Condo,,2,3,780,"Park Avenue Perfection !! This Large 1 bedroom 2 Bathroom East Facing home has been meticulously gut renovated to the highest standard. The apartment features an open kitchen with new top of the line Viking appliances , 2 full bathrooms with heated floors, hardwood floors throughout. Additional features include secondary soundproof windows throughout, large dressing room in master bedroom. 900 Park Avenue is the premier Condominium in the Heart of The Upper East Side with a full time doorman and elevator operators , along with live-in super , laundry room , new large gym and direct access to parking. Dogs are allowed for Owners only."
205 Third Avenue,Gramercy,"$1,825,000 ",Co-op,2,2,4.5,,"The best two bedroom line at Gramercy Park Towers! This high-floor, corner apartment offers updated light-filled living spaces, gorgeous views and a true private terrace.
Enter this spacious two-bedroom, two-bathroom home and embrace the sense of light and air that runs throughout. With an optimal flow for entertaining, the gracious foyer opens to an expansive great room and a large dining alcove featuring custom built-ins. An extra-large terrace runs the full width of the great room, and with nothing above, the high-floor vantage point ushers in wonderful light and offers spectacular open-sky views to the south and east. In the handsome walk-through kitchen, you'll find custom cabinetry topped with granite, stone floors and back splashes, and top-notch appliances by Sub-Zero, Jenn-Air and Bosch.
Bedrooms are spacious and boast western exposures and huge closets — a total of four custom walk-in closets are found throughout the home. The en suite master bath is awash in Carrara marble and beautifully outfitted with large shower with deluxe shower head and Grohe fixtures, while the second full bathroom is equally well-appointed with a deep-soaking tub and Robern vanity. New air conditioning has been installed throughout this serene Gramercy retreat ensuring your comfort.
Gramercy Park Towers is a luxury postwar co-op located just over a block from the park. The building's gracious amenities include 24-hour doorman, concierge, state-of-the-art fitness center, Zen garden, on-site parking and bike storage. Enjoy 360-degree panoramas of the Manhattan skyline from the building’s amazing roof deck. Sorry, no dogs, parental co-purchasing or pieds-à-terre allowed. There is a capital assessment of $497 per month through January 2019.
With immediate access to Union Square and the Flatiron District, there's seemingly no end to the nearby restaurants, shopping, entertainment and cultural venues. Union Square offers access to the N/Q/R, 4/5/6 and L trains, placing the rest of the city mere minutes away."
553 West 159th Street,Washington Heights,"$1,825,000 ",Townhouse,3,3,8,,"Renovate this 1899 erected legal 2 family brick townhouse in Washington Heights and make it your home or use the buildable square footage for a boutique new development project. Are you aware that according to The Real Deal.com, Washington Heights is now home to the greatest concentration of millennials, making up about 10 percent of the neighborhood?
Located on the high ridges of Upper Manhattan sits the Washington Heights neighborhood, the area is bordered by Harlem to the south and Inwood to the north. The Hudson River to the west, and the Harlem River to the east. Conveniently located to the 168th Street subway station offering 1, A, and C trains, making it a very desirable 2 family brick townhouse.. The property will be delivered vacant. SHOWINGS BY APPT ONLY MONDAY'S & THURSDAY'S BEGINNING AT 6:00PM
Lot sq. ft.: 1,499 , Lot dimensions : 15 ft x 99.92 ft
Sq. ft. : 2,400, Building dimensions : 15 ft x 40 ft
Current tax bill $3,354
Zoning districts R7-2
Zoning map 3b
Residential FAR 3.44
Facility FAR 6.5
FAR as built 1.60
Allowed usable floor area 5,157
Usable floor area as built 2,398
Unused FAR 2,759"
30 Riverside Blvd,Upper West Side,"$1,825,000 ",Condo,1,1,3,820,"*Anticipated 20-year 421a Tax Abatement*
With expansive corner views to the north and east through floor-to-ceiling windows and double exposure in the living and dining room, this one bedroom and one bathroom residence offers abundant light throughout the day. The master bedroom enjoys a walk-in closet, and spacious five-fixture bath with extra-large walk in shower adding that extra touch of luxury.
Sweeping reverently from east to west along 61st Street and culminating at the Hudson River is Two Waterline Square, masterfully designed by the globally significant architects of Kohn Pederson Fox. The collaborative design firm of Yabu Pushelberg honors the pride and scale of the exterior with interior choices predicated on permanence. Custom Italian kitchens by Scavolini celebrate the individual and discerning tastes of each resident. Outfitted with Gaggenau appliances and punctuated by polished chrome Dornbracht fixtures, each kitchen will supply fully-vented range hoods, wine refrigerators and garbage disposals and will benefit from filtered air and water plus four-pipe HVAC system. Residents will also enjoy a fully-vented dryer. Each bathroom is cradled in a bespoke and indulgent array of stone and wood cabinetry. Private condominium amenities, located on the 18th Floor, include a private 22-seat dining room with catering kitchen, lounge with river-view balcony, media room, billiards table and bar, great room with fireplace and access to a fully furnished and landscaped 3,700sf sundeck with two outdoor kitchens.
The experience at Two Waterline Square is remarkable in every way. The condominium lobby welcomes residents with plush seating areas and stone fireplace. In addition to the amenities exclusive to the condominiums of Two Waterline Square, residents will have access to thousands of square feet of dramatically designed sports, fitness, leisure, and outdoor amenities and features, and an anticipated twenty-year 421 tax abatement. Occupancy begins Spring 2019. www.waterlinesquare.com
Waterline Square elevates the modern residential experience, offering a life that transcends expectations. Rethink how you live.
The complete Offering Terms are in an Offering Plan available from Sponsor: RCB3 Residential For Sale LLC c/o GID. File No. CD16-0351."
130 WILLIAM ST,Financial District,"$1,810,990 ",Condo,1,1,3,835,"Developed by Lightstone, 130 William is designed by the award-winning visionary architect Sir David Adjaye, named on of TIME magazine’s 100 most influential people of 2017. Working in collaboration with Hill West Architects, Adjaye Associates has created a sophisticated and expressive design that will redefine the lower Manhattan skyline.
Residence 50B is a one bedroom home with approximately 10 foot ceilings and oversized arched windows with elegant bronze detailing framing expansive New York City skyline and East River views, including the Brooklyn Bridge and Williamsburg Bridge. Interior finishes include wide-plank white oak flooring and oil rubbed bronze fixtures custom designed by Sir David Adjaye. The residence boasts an open kitchen with custom Pedini Italian textured blackened oak cabinetry, Salvatori Pietra Cardosa marble countertops and backsplash hand-selected from the Apuan Alps in Tuscany, and state-of-the-art appliances by Gaggenau, Bosch, and Thermador. The luxuriously appointed bathroom is designed with textured Italian Bianco Carrara marble, a custom Pedini Italian millwork vanity, an expansive shower, and radiant heated floors. The residence also includes a generous walk-in closet, washer and dryer.

130 William boasts an expansive collection of lifestyle and wellness amenities, including a full-scale health and wellness club with an infinity-edge spa pool, cold and hot plunge pools, dry sauna and massage rooms, as well as a state-of-the-art fitness center with terrace, yoga studio, and basketball court. Residents will also enjoy a multitude of entertainment facilities including indoor and outdoor lounges complete with a chef’s catering kitchen, club room, golf simulator, a private IMAX® theatre, a kid's activity center, and a private rooftop observation deck located at the top of the building, nearly 800 feet in the air. Additional conveniences include a 24-hour attended lobby, concierge service to manage all your personal needs, from reservations to theater tickets and beyond, and a pet spa, plus bicycle storage, private storage, and private rooftop cabanas available for an additional fee.

The complete offering terms are in an offering plan available from sponsor. File No. CD18-0040. Sponsor: 130 William Street Associates LLC, 460 Park Avenue, 13th Floor, New York, New York 10022. Equal Housing Opportunity."
11 West 69th Street,Upper West Side,"$1,800,000 ",Co-op,2,2,4,,"Move right in to this newly designed and brilliantly reconfigured prewar home with charming views of tree-lined west 69th street. Tastefully blending contemporary features with the finest of prewar details, this sun-filled winged two bedroom, 2 bathroom apartment boasts a substantial living room with beamed ceilings, French doors and a lovely dining area. The south-facing master bedroom includes an en-suite designer bathroom, a wall of custom built-in closets, a prominent deep additional closet, and a recessed home office/vanity area. The second bedroom is accessed from the lovely gallery foyer and includes a double-size closet, French doors and modern lighting. The large windowed Chef's kitchen is equipped with Viking appliances, dual temperature wine fridge, custom cabinetry, marble tile backsplash and Caesar stone countertops. A beautiful custom built-in breakfront has been created - perfect for serving and entertaining. Through-the-wall A/C in master bedroom and living room. Additional upgrades include new lighting fixtures and newly installed hardware throughout.
This superbly managed, boutique, cooperative offers a live-in resident manager and an attentive door staff. Other building amenities include a pristine laundry room, excellent bike storage and a state-of-the-art video security system. 11 West 69th Street is situated just a half block from a coveted garden entrance into Central Park. Pied-a-terre's, guarantors and pets permitted."
1 GRACIE TERRACE,Upper East Side,"$1,800,000 ",Co-op,2,2,5,"1,500","Feel like you are floating on a ship as you enjoy sweeping east and south river views from this spectacular 2 bed, 2 bath corner apartment with formal dining room located in one of East End Avenues finest buildings. The ""D"" line is one of the most coveted lines in the building and provides tremendous flexibility to customize the floor plan to fit your needs. The gracious entry foyer / gallery leads you into the expansive living and dining rooms which adjoin two terraces that make this apartment so well suited for entertaining and simply relaxing. The windowed kitchen faces south and provides breathtaking views of the East River all the way down to the 59th street bridge and beyond.
The large master bedroom faces south and includes a wall of closets and an en-suite master bath. There are additional closets in the hallway outside the master bedroom that serve as convenient storage for the master bedroom as well. The second bedroom is also quite large, faces south and west and includes a large closet and built-in shelving. Enjoy thru wall a/c in the living and dining rooms which provide the flexibility to enjoy a/c year round.
1 Gracie Terrace is a full service, pet friendly coop with a newly renovated gym, outdoor courtyard seating area, bike room, laundry room, private storage and garage. The hallways were also redecorated this year and washer / dryers are now permitted in all apt's.
Enjoy easy access to Carl Schurz Park, FDR Drive, Second Avenue Subway, 79th St Crosstown Bus and the recently launched East River Ferry Service to 34th Street and Pier 11 / Wall Street.
Bring your contractor and make this gem your own. Call to schedule an appointment to view this terrific property."
100 ELEVENTH AVE,Chelsea/Hudson Yards,"$1,800,000 ",Condo,1,1,3,890,"Live in Jean Nouvel's most iconic creation in West Chelsea.
Residence 9C is the best-priced one bedroom at 100 Eleventh Avenue. This one bedroom, one bath home has south and west facing floor to ceiling curved windows. There are stunning views of the Hudson River and the downtown skyline. The modern loft like floor plan has a living/dining room with a state of the art custom stainless steel kitchen, terrazzo floors and custom lighting. The bathroom features sleek touch sensitive fixtures for temperature and water flow, and glass-enclosed shower with separate soaking tub. This truly exceptional home is not to be missed.
100 Eleventh Avenue is a full service luxury condo with 24-hour concierge provided by Liv, newly renovated fitness center and indoor/outdoor pool. Jean Nouvel along with BBB Architects have designed 72 one-to-four bedroom residences with true floor-to-ceiling windows. In a break from conventional tower design, 100 Eleventh's main elevation is formed on a curve that traces the entire breadth of the site, an innovative gesture developed by Nouvel to maximize both street frontage and views from the building. There are approximately 1700 different window panes comprise the most highly engineered, complex and visually arresting curtain wall ever constructed in New York City. *Please note there is an $366.82/monthly assessment running through 4/30/2031 that is included in the monthly common charge figure of $1817."
768 Fifth Avenue,Central Park South,"$1,800,000 ",Condo,,,3,730,"One of the highly coveted Rose Suites, this unit is 730 sq ft (68 sq m) with stunning 11 foot ceilings. This perfectly proportioned suite offers a spacious sitting room with wet-bar and Butler's Pantry and a separate dressing area off the bedroom. There are also sliding doors than separate the living room and bedroom to allow for complete privacy or convert to a two bedroom if needed. The bathrooms are finished in 24-carat gold plated Sherle Wagner faucets and the exquisite furnishings are classic Louis XV style. There are views facing 58th street from both the living room and the King size bedroom suite. The master bath, complete with deep soaking tub is decorated with marble mosaic tile in a leaf-like pattern inspired by Central Park. There is also an owner’s closet in the hallway. Priced competitively, this is a once in a lifetime opportunity to own a truly unique and spectacular pied-a-terre and high income producing property (net return on 2.4% based on 2016 figures)*. The owner may rent the suite through the hotel rental management program while not in residence and has the option to use the suite for up to 120 days per annum at the owner’s discretion."
1725 York Avenue,Upper East Side,,Sale,,2,,"2,540","Large medical office located in full service Upper East Side cooperative. This space has two entrances, one through the lobby and also a private street entrance on 89th Street. This space is approximately 2500 square feet and can be adapted to multiple specialties. Currently configured with 5 exam rooms, two operating rooms and recovery area, two large waiting rooms, consultation office and kitchen. Excellent storage space throughout. End users only (no investors). 1.75% flip tax paid by buyer."
240 East 10th Street,East Village,"$1,799,000 ",Condo,2,2,4,"1,145","Welcome to this absolutely stunning mint condition residence in a prime East Village location. This 1,145 sqft two bedroom, two bath residence has been transformed and refreshed with a full gut renovation. Beautiful solid wood floors flow throughout. The chef’s kitchen will make you swoon with imported black Marquina counter-tops accented with Artic White back splash, Miele appliances and beautiful custom cabinetry. The living room is spacious and bright, generously accommodating large groups for dining and entertaining. A lovely west-facing private balcony can be enjoyed in the living area and from the master bedroom. The split bedroom layout ensures both intimacy and privacy.
The king-sized master bedroom has southern and western exposures, a spacious custom-made walk-in closet, and ample space for additional furniture. The en-suite bathroom, adorned with imported Italian tiles and Fantini dual shower head, are one of many features that are sure to impress. The second king size bedroom has a western exposure and custom-built closet. Closet space is generous throughout the residence. Each room has separate Nest energy-saving temperature controls. The apartment includes a washer/dryer for added convenience. The New Theatre Condominium is a full-service, pet friendly building with thirty-five 2-4 bedroom apartments located atop the historic Theatre for The New City."
430 East 57th Street,Sutton Area,"$1,795,000 ",Co-op,2,3,6,"1,680","Move right into this beautifully renovated Classic 6 apartment in one of the most prestigious and elegant pre-war co-ops in the Sutton Place area. Enter into a gracious foyer which opens to an extra-large living room with 3 large windows, a wood-burning fireplace, beamed ceilings and beautiful custom bookshelves. The over-sized formal dining room has been opened to the living room to accommodate today’s modern lifestyle and makes it perfect for sophisticated entertaining. The large master bedroom has an ensuite renovated bathroom and ample closets and there is also a 2nd bedroom and bathroom. The windowed, renovated kitchen features stainless steel appliances and a huge pantry as well as a washer-dryer. There is also a maids room/office with a full-sized bathroom. 430 East 57th Street is a white glove co-op with full-time doorman and elevator operator, as well as a live-in super. There is a gym, planted garden/patio and bike room and a private storage unit transfers with the apartment. Pets are welcome. All of this a stone’s throw from the heart of Midtown Manhattan, some of NYC’s best restaurants and shops, Whole Foods and public transportation. Pied-a-terres are not permitted."
25 East End Avenue,Upper East Side,"$1,795,000 ",Co-op,2,2,6,,"Leave the city's chaos behind for a serene and sun-drenched oasis hanging over the East River.
Featuring spectacular river views in every room including kitchen and bathrooms, this charming 2 Bedroom plus maid's room apartment provides a meditative retreat of natural beauty and tranquility. Tugboats pass by as sunlight floods in from oversized windows with eastern and southern exposures
A gracious semi-private landing and foyer lead to elegant living spaces ornamented with prewar details: a 20-foot-long living room with a wood-burning fireplace; a formal dining room with herringbone floors and oversized picture windows; a galley kitchen, also featuring herringbone flooring, with Miele washer and dryer. Two generously proportioned bedrooms both with windowed en-suite baths overlooking the river. Start your day with serenity staring onto the rhythmic flow of the East River.
A newly installed Central AC system adds an update of modern comfort to the prewar details transporting one to a bygone era of old world luxury.
The 2 bedroom apartment comes with the opportunity to purchase a separate maid's room on the third floor. Filled with abundant light from a window facing the avenue, this private quarters serves well as an office or guest room. To purchase a maids quarters on a separate floor is a rare opportunity, as there are far fewer separate maids units than there are apartments in the building.
Built in 1929 by renowned architecture firm Cross and Cross, 25 East End was the avenue's first apartment building, marking the beginning of the era of East End Avenue's grand, white glove pre-war co-ops. It still stands as one of the avenue's finest co-ops and most architecturally-unique edifices, with rich, old-world ornamentation such as the distinctive Medusa bust crowning the arched limestone pediment. The lobby is exceptionally beautiful, with an intricate carved-wood entryway, black and white marble floor and decorative fireplace that have been preserved from the 1929 original. Complementing these old-world details are a wonderfully attentive full service staff with a 24 hour doorman, elevator operator and live-in super catering to tenants' daily needs. The building is pet friendly and has a large state of the art gym, cage-storage and a bike room. Steps away from Carl Schurz Park, the East River promenade and Gracie Mansion. 50% financing."
808 Broadway,Greenwich Village,"$1,795,000 ",Co-op,2,2,4,"1,400","808 Broadway, 4C - New Price, Incredible Value, Ideal Location!
Location, location, location! Welcome home to this spacious 2 bedroom, 2 bathroom in prime Greenwich Village. Bright and welcoming this home has been renovated and offers a tremendous value to the discerning buyer. The space is well thought out and provides a generous, deep living area with more than enough space for dining and substantial built-ins as well. The apartment looks East with views of tree tops and the beautiful pre-war architecture of the surrounding buildings.

Features of this home include a chef-style kitchen, updated and open with a built-in island and granite counter-tops. In addition, the master bedroom is large and offers a walk-in closet and renovated en-suite bath. Other features include new hardwood floors, new windows and renovated bathrooms.

Located in the heart of Greenwich Village, the historic Renwick was built around 1888 by James Renwick, Jr. who also built the stunning masterpiece that is Grace Church right next door. Enviably located, the Renwick is two blocks from Union Square and close to all transportation. Washington Square Park is nearby as well as a plethora of unique boutiques and shops including the famous Strand Bookstore. Whole Foods and Trader Joes are also just a couple of blocks away. 808 Broadway offers a full time doorman, is pet-friendly, has a newly renovated lobby and elevators, a live-in super, common courtyard, private storage, central laundry and bike room. The building also offers two entrances – one from Broadway and the other on Fourth Avenue making access simple whether you are coming from the East or West."
435 East 57th Street,Sutton Area,"$1,795,000 ",Co-op,2,2,5,,"This beautifully renovated Sutton Place, 2 bedroom, 2 Bath, prewar cooperative is located on the prettiest, tree-lined block of East 57th Street. The spacious layout of this sun-drenched, classic five room home, features an open foyer, expansive living room, separate dining area, and ample closet space. The windowed-kitchen has brand new Sub Zero, Bosch and Viking appliances. Each of the two southern facing bedrooms have en-suite bathrooms and great closet space. The storage bin will transfer with the apartment. 435 East 57th Street is a well run, Emory Roth, Bing & Bing, classic cooperative building with 24 hour attended lobby, resident manager, gym, bike storage, and brand new laundry facilities. This building allows pied-a-terre ownership and is pet friendly."
47 East 87th Street,Carnegie Hill,"$1,795,000 ",Co-op,2,2.5,4.5,,"This sun-flooded 2 bedroom, 2 ½ bathroom apartment is located in one of Carnegie Hill’s most sought-after co-ops. The gracious foyer leads to a large and well-proportioned living room with south, west and east exposures with open views south and a glimpse of Central Park to the west. Light pours into the room all day long through over-sized casement windows and there is also a decorative fireplace. The large eat-in kitchen has the same over-sized casement windows and open southern views. The 2 generous bedrooms are of similar size and both have en-suite bathrooms and excellent light. The apartment also includes a powder room, newly finished hard wood floors and good closet space, and comes with a private storage unit in the basement. 47 East 87th Street is an exceptionally well-run, full-service, Art Deco co-op with full-time doormen, bike room and a gym that is currently being built and should be completely by the end of the year. All this just a block from Central Park, Museum Mile and close to some of Manhattan’s best restaurants and all the fantastic shopping that Madison Avenue has to offer. Dogs and cats are welcome and washer dryers are permitted with board approval."
201 East 36th Street,Murray Hill,"$1,795,000 ",Condo,2,2,4.5,"1,200","Impeccably renovated, triple mint, high floor 2 bedroom (convertible to 3), 2 bathroom home with large terrace located in one of Murray Hill's finest full service condominiums. Bathed in direct sunlight with beautiful open city and direct Empire State Building views, this property has been meticulously renovated to a very high standard. Featuring a gracious split bedroom layout with loft like dimensions including a 28 ft living room, large separate dining area (that could be a 3rd bedroom) and a 16 ft open chef's kitchen with custom cabinetry, European appliances and marble counter tops, this gorgeous home with central air conditioning was recently gut renovated and is in move in condition. Custom mill work throughout affords an extraordinary amount of closet and storage space. An over-sized master suite contains a large, customized walk-in closet and spa-like master bathroom with European fixtures and a large double vanity swathed in marble. A large south facing, beautifully appointed private terrace provides the ultimate quality of life with ample space for outdoor living and dining. A mint two bedroom condominium in a full service building on a sun flooded high floor with open views and a private terrace for under $1.8m presents an extraordinary value opportunity that is rarely available.
Located on a prime Third Avenue corner, Murray Hill Terrace Condominium is a full-service building with a 24 hour doorman, live-in resident manager, handyman and porters. This pet-friendly building (dogs up to 40 lbs permitted) with low common charges and real estate taxes has a central laundry room and free bike storage."
54 West 16th Street,Flatiron,"$1,795,000 ",Co-op,2,2,4.5,,"Get everything you’ve been looking for at 54 W 16th Street, 15B – Excellent condition, high floor with open views, great light, phenomenal location and exceptional space. This large 2-bed 2-bath home with a separate dining alcove is situated on the corner of the 15th floor creating bright, open views inclusive of many New York City landmarks like The Empire State Building and the new Hudson Yards. A gracious formal foyer welcomes you into the oversized living room with open kitchen, ideal for entertaining. Enjoy the beautifully appointed, windowed kitchen, featuring stainless steel appliances, excellent granite counter-top space, and plenty of cabinetry for storage. With two large bedrooms, the master is outfitted with a custom built-in desk and tons of closet space. Its double exposure and en-suite bathroom offer a peaceful haven for any discerning owner. The involved and fiscally responsible co-op community allows The Greenwich House to continue to be a highly sought after Chelsea home. Built in 1955 and incorporated in 1983, there is a live-in superintendent, overnight attended lobby, central laundry, bike storage, garage, and roof deck. Pets are welcome. Pied a terres are case by case."
100 Riverside Blvd,Upper West Side,"$1,795,000 ",Condo,2,2,4,"1,242","Sprawling two bedroom, two bathroom layout, all south facing with partial river views. This bright, mint condition home features windowed kitchen, granite countertops, Miele & Sub-Zero appliances and designer cabinetry. Marble bathroom with deep soaking tub, lots of closets including custom built-ins in the second bedroom as well extra storage in the living room. In addition, a Washer/Dryer for your convenience. The Avery is a white glove full service condominium, with 24 Hour Doorman and a Full -Time Lobby Attendant. Amenities include Fitness Center, Kid's Playroom, Conference Room, Billiards and Screening Room, Residents' Library with WiFi , a Garden and a Parking Garage. Located by Lincoln Center, Time Warner Center, Hudson River Park, great shopping, restaurants and transportation."
118 WOOSTER ST,Soho/Nolita,"$1,795,000 ",Condo,2,1.5,4,"1,268","Shown By Appointment. On a beautiful tree lined Wooster Street block, in a boutique condo building in the heart of Soho, a 1268 square foot loft condo. Very quiet, with two interior bedrooms, 1.5 baths and an open kitchen. The layout has a wonderful comfortable flow for living and entertaining. The east facing wall of oversize windows and soaring 11' ceiling create a bright space. The loft is in the rear of the building with views east towards the windowed building opposite. There are two HVAC units for cooling and heat, there is basement storage assigned to this unit. The apartment easily reconfigures to a large windowed one bedroom and a second interior space. It is currently has 2 interior sleep areas.
This prewar loft building, built in 1907, designed by Frederick Fabel as a light manufacturing building for Gillis & Geoghergan, a steam heating company, i 1921 was replaced by United Brush Manufactories, whose gold-lettered signage is still attached to the facade above the second floor. In 1983, the building was converted to a residential condominium. 118 Wooster has six floors, thirteen units, one elevator and a part time super.
Additional assessments: $128.04 per month for the sidewalk replacement reserve through 2021, and $201 per month for the elevator upgrade through April 2020. This is a professionally managed, well run building."
250 East 53rd Street,Midtown East,"$1,780,000 ",Condo,,2,3.5,966,"Just listed – Extraordinary 1 bedroom (can easily convert to a 2 bedroom) 2 bathroom condo available at The Veneto – one of midtown east’s premiere condominiums.
Located on the 33rd floor (the highest floor that has this layout) – the apartment has breathtaking east facing city views that include the East River and 59th Street bridge. Fantastic light as well.
The living room is prefect for entertaining and has a separate dining area that can easily be converted into a second bedroom, office or den. Amazing views too!
The chef's kitchen has granite counter tops, a Viking stainless steel range, microwave, wood paneled Subzero refrigerator/freezer and wine cooler, Bosch dishwasher, a double sink, a garbage disposal, custom walnut cabinetry and marble floors. Miele Washer/Dryer too!
The bedroom suite has a wall of large windows, walk-in closet and large second closet as well as an over-sized spa-like bathroom that features a Kohler soaking tub, big stall shower, double sinks, walnut stone flooring and granite counter tops.
9 foot ceilings, mechanical shades in every room, custom closets, Brazilian mahogany floors and much much more. Don’t miss this one! Shown by private appointment.
The Veneto, a statuesque 34-story luxury tower embodies sophistication and style, enhanced by unparalleled services with a 24 hour concierge and door attendant. Outstanding amenities include an entertainment lounge with a landscaped outdoor garden, kid's playroom and Equinox equipped fitness center, Valet parking garage that has access from the condominium.
Conveniently located in Manhattan’s fantastic Midtown East neighborhood with easy access to major subway lines, city buses and a stroll away to the best restaurants, museums, theaters and shopping.

Additional features of this property include: Bath: Marble, Bath: En Suite, Bath: Stall Shower, Kitchen: Microwave, Kitchen: Wine Cooler, Kitchen: Granite Countertops, Kitchen: Walnut Cabinetry, and Kitchen: Oven: Viking."
