360 East 89th Street,Upper East Side,"$3,925,000",Condo,3,3.5,5,"2,049","**IMMEDIATE OCCUPANCY! ** On-Site Sales Gallery Now Open By Appointment.
A smoked walnut entry door and white oak foyer welcome you to this luxurious residence featuring three bedrooms, three baths and a powder room. Designed by SHoP Architects, this 2,049 SF home features white oak floors and floor-to-ceiling windows offering city views and three exposures. The windowed, custom kitchen designed by Clodagh for Citizen360 features smoked walnut cabinetry, Persian White Pulido Porcelanosa slab countertops and backsplash and an island with a waterfall edge. Appliances include a stainless steel Bertazzoni range, a Liebherr refrigerator, a U-Line wine refrigerator and a Bosch dishwasher. The unique powder room features Baltimore limestone tile flooring and walls with Sense by Clodagh 27 fixtures. Baetig Azul limestone flooring and Saint Louis limestone walls with a custom stone and teak vanity offer spa-like tranquility in the five-fixture, windowed master bathroom. Recessed medicine cabinets, double sinks, Zuma soaking tub and glass-enclosed shower with Sense by Clodagh 27 fixtures complete this serene retreat. The three-fixture, en-suite secondary and third baths feature Yakarta Blanco Porcelanosa tile, a custom wood vanity with stone countertop with Sense by Clodgh 27 fixtures. Additional features include: washer/dryer with walk-in laundry room and sink, year-round zoned temperature control via central heating and cooling system. Amenities include a 24 hour attended lobby, a fitness center, a residents’ lounge, a screening room, a playroom, and bicycle storage. Additional storage available for purchase.
LIVunLtd offers an array of complimentary concierge services like restaurant and spa reservations as well as aiding residents with a la carte move-in coordination. The Citizen360 concierge will ensure that residents are provided with best-in-class services for all needs.
The complete offering terms are in an offering plan available from Sponsor. File No. CD14-0358. Sponsor: 1711 LLC., 11 East 26th Street, Suite 1300, New York, New York 10010. Any attached artist’s or architectural renderings, sketches, graphic materials and photos, and are proposed or conceptual only, and are based upon preliminary development plans which are subject to change. Any views shown are photographs taken from a drone taken prior to construction. No representation is being made as to the precise views given the vantage points are not from a specific unit."
10 Riverside Blvd,Upper West Side,"$3,925,000",Condo,2,2.5,4,"1,717","*Anticipated 20-year 421a Tax Abatement*
This northeast-facing two bedroom, two and a half bath residence features corner exposures in the living room and master bedroom, and a windowed kitchen. Enjoy expansive views of the New York City skyline and the Hudson River and the lush greenery of Waterline Square park below. The corner master suite includes a walk-in closet and a linen closet, as well as a five-fixture master bath with enclosed water closet. Custom Italian kitchens by Pedini celebrate the discerning tastes of One Waterline Square’s residents. Outfitted with Gaggenau appliances and punctuated by polished chrome Dornbracht fixtures, each kitchen will supply fully-vented range hoods, wine refrigerators and garbage disposals and all residences will benefit from filtered air and water plus four-pipe HVAC system. Residents will also enjoy fully-vented dryers. Each bathroom is cradled in a bespoke and indulgent array of stone and wood cabinetry. Private condominium amenities, located on the 15th Floor, include a private 20-seat dining room with catering kitchen, multiple lounge and social spaces, media room, billiards room and bar, great room with fireplace and access to the fully-furnished and landscaped sundeck with outdoor kitchen.
One Waterline Square, designed by Pritzker prize-winning architecture firm Richard Meier & Partners Architects, stands at the southernmost portion of Waterline Square, a comprehensive new community joining Midtown with the Upper West Side. A dynamic collection of three distinct towers designed by the world’s most accomplished architects, Waterline Square surrounds a curated new park, bringing lush landscapes through the towers and connecting them to the city. One Waterline Square’s striking glass façade commands a full city block between Fifty-Ninth and Sixtieth Streets at Riverside Boulevard, and invites dramatic sunsets over the Hudson River and views of the skyline into the homes. With interiors and a luxurious suite of private amenities by Champalimaud, the fifty-six elegantly proportioned one to five bedroom residences marry the precision of the exterior with great warmth and act as a canvas to showcase high ceilings, enormous windows, and a rich selection of thoughtfully curated materials.
The experience at One Waterline Square is remarkable in every way. The condominium lobby looks out onto the verdant central greenspace offering a seamless indoor to outdoor living experience. In addition to the amenities exclusive to the condominiums of One Waterline Square, residents will have access to thousands of square feet of dramatically designed sports, fitness, leisure, and outdoor amenities and features, and an anticipated twenty-year 421 tax abatement. Occupancy begins Spring 2019. www.waterlinesquare.com
Waterline Square elevates the modern residential experience, offering a life that transcends expectations. Rethink how you live.
The complete Offering Terms are in an Offering Plan available from Sponsor: RCB3 Residential For Sale LLC c/o GID. File No. CD16-0351."
635 West 59th Street,Upper West Side,"$3,900,000",Condo,2,2.5,4,"1,367","*Anticipated 20-year 421a Tax Abatement*
This two bedroom, two bathroom corner residence features expansive New York City views to the south and western Hudson River views through floor to ceiling windows in every room, and double exposure in the living and dining room. The master suite contains a large walk in closet and dramatically appointed en-suite bath.
With vivid exclamation and distinguished resolve, internationally recognized architect Rafael Vinoly, brings grand living in an intimate scale to Three Waterline Square. Marrying the spirit of the architecture with timeless beauty and a fresh attitude are the interiors and private amenities by Groves and Co. Custom Italian kitchens by Scavolini celebrate the individual and discerning tastes of each resident. Outfitted with Gaggenau appliances and punctuated by polished chrome Dornbracht fixtures, each kitchen will supply fully-vented range hoods, wine refrigerators and garbage disposals and will benefit from filtered air and water plus four-pipe HVAC system. Residents will also enjoy fully-vented dryers. Each bathroom is cradled in a bespoke and indulgent array of stone and wood cabinetry. Private condominium amenities, located on the 22nd Floor, include a private 12-seat dining room with catering kitchen, lounge and social space with wet bar, media room, great room with two fireplaces and access to the fully-furnished and landscaped terrace.
Three Waterline Square, designed by lauded architect Rafael Viñoly stands proudly on Waterline Square savoring the full landscape of the park at its feet, and meeting the sky with its dramatic crown. The faceted glass form is like no other, as visually arresting as masterful architecture can be. Its distinctive one to four bedroom residences are characterized by carefully expressed corners and gently sloping exterior walls which fully optimize the water, park, and skyline views that surround these upper floors. Conceived by AD100 designer Groves & Co., indulgent materials, layered with a modern hand culminate in residences that offer stylish comfort, and celebrate the captivating architecture. As part of Waterline Square, residents will have a life that transcends expectations with lush greenspace and new restaurants, markets, and retail outside their front door and over 100,000 square feet of sports, leisure, and lifestyle amenities and an anticipated 20-year 421a tax abatement. Occupancy starting Spring 2019. www.waterlinesquare.com
Waterline Square elevates the modern residential experience, offering a life that transcends expectations. Rethink how you live.
The complete Offering Terms are in an Offering Plan available from Sponsor: RCB4 Residential For Sale LLC c/o GID. File No. CD16-0352."
70 East 77th Street,Upper East Side,"$3,900,000",Co-op,3,2.5,7,na,"This exquisite triple-mint 3 bedroom, 2.5 bathroom home at 70 East 77th Street has been tastefully and meticulously renovated. The large windows with south and west exposures provide an abundance of light throughout the day. Enter the apartment through a large foyer into the living room which has a wood-burning marble fireplace, built in bookcases and attractive dark stained hardwood floors. The dining area is large enough for formal dining and also includes a casual breakfast area with a built-in banquet. The kitchen has been outfitted with chic white cabinets and top-of-the-line appliances including a six-burner professional range and an oven by Viking, a second oven and warming drawer and a Sub-Zero refrigerator. There is also a wine refrigerator, professional grade washer and dryer, powder room, and a staff room currently used as an office.
The living quarters of the residence are separated from the entertaining quarters allowing for privacy for the homeowners. The master bedroom includes two walk-in closets and an en suite bathroom and windows facing south and east. There are 2 additional bedrooms, both with abundant closet space and share a second full bathroom.
70 East 77th Street is situated in the heart of the Upper East Side, surrounded by countless restaurants, art galleries, museums, stores, and easy access to Central Park. It is a full service doorman building with bike storage and individual storage that transfers with the unit."
205 West 76th Street,Upper West Side,"$3,900,000",Condo,3,3,4.5,"1,570","If you want style and class, this apartment is for YOU! This gorgeous sun drenched corner unit, a convertible 3 bed 3 bath has 10' ceiling, gorgeous hardwood floors with partial Park and tree line view. Windowed eat-in kitchen fitted with mahogany cabinetry, Sub-Zero fridge, Viking range, oven and wine fridge, Miele dish washer and Bosh washer/dryer. En-suite master bathroom offers superb detailing with white marble, double sink vanity, stand-alone shower, large soaking tub and polished marble floor are inset with intricately patterned stone borders. The un-paralleled Robert A.M. Stern Design Harrison Condominium is a white glove RELATED Full Service Building. A coveted and most sought after location in UWS, offers most convenience to all transportation, destination themes, museums, schools, grocery and retail shopping. Amenities include 24 hr RELATED Signature Concierge Desk, on-site Parking, 35,000 sq. ft. EQUINOX fitness center (unit includes TWO complementary memberships to Equinox), indoor entertainment lounge and out door BBQ courtyard, landscaped roof-top lounge, playroom and teen age game room with ping pong & pool table, and poker room for poker nights!"
211 West 14th Street,Chelsea/Hudson Yards,"$3,875,000",Condo,3,2.5,5,"1,733","Newly Priced Residence with Immediate Occupancy at d’Orsay.
Newly finished and ready to move in, Residence 5A is a stunning south-facing three bedroom, two-and-a-half bath luxury condominium by AD 100 designer Jacques Garcia. At 1,733 SF, this residence offers a thoughtfully-designed floorplan featuring generously proportioned entertaining spaces and a separate bedroom wing.
Upon entering directly into the gracious foyer from the key-locked elevator, one is drawn to the floor-to-ceiling casement windows which perfectly frame the bright, southern views over the West Village. The oversized chef's kitchen features custom natural oak cabinets framed with burnished metal, Calacatta marble counters, and a full complement of luxury appliances including a fully vented hood for serious cooks, a wet bar, a wine refrigerator and an ice maker.
The master bedroom suite offers dual walk-in closets and a stunning ensuite master bath clad in honed Calacatta Caldia marble with Nuvolato floor inset detail and a custom-designed double vanity, a Kohler Underscore cast iron soaking tub, and a separate shower. The secondary bath is elegantly adorned in honed Calacatta Caldia marble and features bespoke cabinetry and a Kohler Underscore cast iron tub.
This residence features oak flooring throughout, central heating and cooling, and a laundry room including a Bosch washer dryer with a sink.
d’Orsay is a boutique condominium offering a suite of services and amenities including a full-time doorman and concierge, a rooftop garden with outdoor kitchen and panoramic city skyline views, an opulently-designed drawing room, an expansive skylit fitness center complete with spa facilities that include a plunge pool, a steam room, a sauna and a treatment room. Additionally, d'Orsay offers a supplemental laundry room, bicycle storage, and generous private storage available for purchase.
The complete terms are in an offering plan available from the Sponsor: 211 West 14th Property Owner, LLC. File number CD15-0049"
303 East 49th Street,Midtown East,"$3,859,000",Condo,4,3.5,7,"2,900","The Penthouse at 303 East 49th Street is a rare 4 Bedroom, 3.5 Bathroom palatial Midtown triplex in the sky with abundant natural light, two private terraces, two balconies, and unobstructed views of Manhattan's skyline and East river.
The entire top three floors are yours in this dream residence. A private elevator ushers you onto your own private landing.
As the elevator opens, you realize this residence is what you always envisioned a penthouse would be. With Southern, Western, and Eastern exposures, this residence is bathed in abundant natural light.
Recently renovated, the Penthouse has been transformed with top-of the line finishes and appliances as well as special custom features including surround sound and central AC with multi-zoned climate control on all three levels.
The entrance gallery flows into the oversized open living room and wet bar area that are perfectly scaled for hosting guests.
The top of the line chef's kitchen boasts custom Italian cabinetry, pristine marble counter tops, Subzero refrigerator, Fisher & Paykel dishwasher, as well as a Miele oven range and Bosch stovetop, perfect for even the most discerning chef and entertainer.
The lower level is comprised of three bedrooms and offers the utmost privacy. The sprawling Master suite, which is set apart by its own private balcony, offers abundant closet space and includes a luxurious spa-like bathroom with a dual sink vanity, sea glass tile and radiant heated floors. The top floor or guest suite features a home office, an enclosed cabana with sweeping city and river views, as well as its own private bathroom, also with radiant heated floors.

Peregrine Tower is a lovely boutique high-rise condominium with a 24/7 door staff.
Conveniently located in the heart of midtown Manhattan, this one-of-kind gem is moments away from beautiful parks, trendy bars and restaurants, and a diverse collection of markets, entertainment spots, and shopping destinations."
211 West 14th Street,Chelsea/Hudson Yards,"$3,850,000",Condo,3,3.5,5,"1,850","Newly Priced Residence with Immediate Occupancy at d’Orsay.
Newly finished and ready to move in, Residence 2A is a generously proportioned, one-of-a-kind 1,850 SF three bedroom, three-and-a-half bath luxury condominium with a 200 SF loggia by AD 100 designer Jacques Garcia. This stylish floor-through residence offers a thoughtfully-designed floorplan featuring a generously proportioned entertaining space opening onto the loggia for indoor/outdoor entertaining, a separate kitchen, and a tranquil master suite.
Upon entering directly into the gracious foyer from the key-locked elevator, one is drawn to the floor-to-ceiling casement windows which perfectly frame the lush garden views. The beautifully designed semi-open kitchen is set off from the living and dining room and features custom natural oak cabinets framed with burnished metal, solid slab Calacatta marble counters and a suite of luxury appliances including a fully vented Wolf oven, a wine fridge, an ice-maker, and a Liebherr refrigerator.
The master bedroom suite offers a walk-in closet and a stunning ensuite master bath clad in honed Calacatta Caldia marble with Nuvolato floor inset detail and a custom-designed double vanity, a Kohler Underscore cast iron soaking tub, and a separate shower. Secondary bathrooms are elegantly adorned in honed Calacatta Caldia marble and feature bespoke cabinetry and a Kohler Underscore cast iron tub.
This residence features oak flooring throughout, central heating and cooling, and a laundry room including Bosch washer and dryer with a sink.
d’Orsay is a boutique condominium offering a suite of services and amenities including a full-time doorman and concierge, a rooftop garden with outdoor kitchen and panoramic city skyline views, an opulently-designed drawing room, an expansive skylit fitness center complete with spa facilities that include a plunge pool, a steam room, a sauna and a treatment room. Additionally, d'Orsay offers a supplemental laundry room, bicycle storage, and generous private storage available for purchase.
The complete terms are in an offering plan available from the Sponsor: 211 West 14th Property Owner, LLC. File number CD15-0049"
218 West 139th Street,Harlem,"$3,850,000",Townhouse,6,4,12,na,"Live like royalty and take advantage of this once-in-a-lifetime opportunity to purchase a 20 foot wide corner townhouse on the prestigious Strivers Row. This well preserved turn-of-the-century elegant two family home has southern, northern and western exposures. This architectural gem has a unique yellow brick and white limestone with terracotta facade over 4500 ft. that sits on a 32 x 100 lot. Designed in 1893 by architect Bruce Price and Clarence S Luce this exquisite home is loaded with original details, French doors, oak floors, crown molding, six decorative fireplaces, 12 foot ceilings and a North facing Juliet balcony. The owner's triplex has four bedrooms, three bathrooms and a laundry with storage room. On the garden floor you have a one bedroom floor through apartment. Never look for parking again. Park your car collection in your private car garage or your three car driveway. Conveniently located to all transportation. Two blocks away from the B and C line and four blocks away from the 2 and 3 express line. Numerous surrounding restaurants, coffee shops and lounge options such as Ponty Bistro, The Edge and Haven to name a few. Take a nice stroll to the new Whole Foods supermarket on 125th street. Everything you can ask for is in this vibrant neighborhood."
45 PARK PLACE,Tribeca,"$3,800,000",Condo,2,2.5,4,"1,512","Residence 19E at 45 Park Place offers light-filled living with meticulously appointed interiors by Italian design icon, Piero Lissoni. This 1,512 sqft split 2 bed, 2.5 bath half-floor residence features 11’ ceilings with floor-to-ceiling North, East and South exposures. The gracious foyer leads to a large, corner living/dining room with a custom Boffi designed open kitchen outfitted with a full Gaggenau appliance package including side-by-side full height refrigerator and freezer. The master suite includes an oversized walk-in closet and windowed Carrara marble bathroom with radiant floor heating, and custom MOMA Design custom bathtub and vanity. The secondary and powder bathrooms feature Silk Georgette limestone and a MOMA Design custom vanity. Each home features Italian-made hardware by Fantini, frameless Lualdi wall-flush doors and white oak flooring throughout. Additional features include a 4-pipe multi-zone heating and cooling system, full-size washer and vented dryer, and is prewired for AV and automatic shades. This full-service boutique building is enhanced by two levels of impeccably curated amenities including a 24-hour attended lobby, swimming pool with steam room and cedarwood sauna, resident’s lounge with billiards table, playroom and Technogym fitness center with separate yoga/barre studio."
25 Beekman Place,Midtown East,"$3,795,000",Condo,3,2,6,"2,190","Magnificent three bedroom condominium offering on prestigious tree-lined Beekman Place. This coveted double-wide parlor floor residence showcases nearly 11ft ceilings complimented by stunning solid oak herring bone floors, stately crown moldings and custom built shutters throughout . A spectacular light filled place to entertain with an expansive living room that flows brilliantly into the distinguished dining area. Both living and dining rooms feature two panels of sliding glass doors that lead out onto your private terrace boasting picturesque East river views. The state-of-the art eat-in kitchen features warm cherry cabinetry, granite counter-tops, a 6 burner Viking range, Sub-Zero Refrigerator wine-refrigerator and two sinks. The generously designed master suite has enough room for an additional seating area that also showcases a wood burning fireplace, exceptional closet space and a bathroom that is equipped with dual sinks, deep soaking tub and separate shower. Other notable features include designated laundry room, keyed elevator entry, UVA glazed windows and the full length terrace equipped with water source as well as electricity. 25 Beekman Place is an intimate pre-war conversion condominium with only 6 units, part-time doorman and additional basement storage available. Pets welcome. A sensational and dignified property striking the perfect balance of old world charm and contemporary elegance."
27 NORTH MOORE ST,Tribeca,"$3,795,000",Condo,2,2,5,"1,690","JUST LISTED at one of Tribeca's best condominium buildings. Located in Tribeca's highly coveted ICE HOUSE this 2 bedroom, 2 bath condominium is now for sale. This apartment has been recently renovated to create an open kitchen, even more closet space and generous amounts of concealed storage.
With direct elevator access, one steps into an open living space with 13 foot barrel vaulted ceilings, south facing oversized windows overlooking N Moore Street and a gas burning fireplace. The fully renovated open kitchen features NeoLith countertops, white cabinetry that takes full advantage of the high ceilings (tons of kitchen storage) and top of the line professional appliances, including a Subzero refrigerator, Bosch dishwasher and a fully vented, 4 burner plus grill Viking range. The renovated marble master bathroom includes a separate shower, soaking tub and a double sink vanity. The guest bath is finished with Italian marble floors, classic subway tile and a glass enclosed shower/tub.
Beautiful New hardwood floors, New central air conditioning, huge windows, laundry room (with full size LG washer and vented dryer) and abundant closets/storage complete the space. Low monthlies make this a great choice for both primary users and investors. This luxury full-service condominium offers a 24 hour doorman, bike/carriage storage, fully equipped exercise room, stunning roof terrace with outdoor kitchen and endless views and the ultimate perk, parking in the building with direct access from your elevator. Easy access to all transportation, top restaurants, upscale shopping, Whole Foods and the fantastic Hudson River parks and playgrounds."
160 West 66th Street,Upper West Side,"$3,795,000",Condo,2,2.5,4,"1,562","Experience life at the Top, suspended in quiet splendor high above the Hudson River with breathtaking panoramic views of river sunsets, Central Park sunrises, and the twinkling evening lights of Broadway. All this while nestled in the highly sought after, white glove Condominium, 3 Lincoln Center – uniquely located in Lincoln Center, and the only residential building with its own private entrance onto the Center’s Plaza. Full services include 24 hour doormen, concierge, garage, valet, lounge and party room. There is a fully equipped fitness center inclusive of a 60 ft. lap swimming room, sauna and stream rooms and residents’ lounge with kitchen for relaxation and private parties.
46A is a unique corner residence, serenely quite, with spectacular aerial views of water and sky. Walls of windows with electronic shades surround the loft like interior space. The living room faces west and north, and there is a separate dining area. The pass through kitchen with modern state of the art appliances is off the entrance foyer. The master suite is dramatic, as if sleeping in the clouds, while floating over the Hudson River. There is a large walk in closet, a wall of custom cabinetry and a marble bath complete with Jacuzzi tub and stall shower. The second bedroom is currently configured as a den with beautiful custom wood bookcases and its own marbled bath with stall shower. There is a powder room off the entrance foyer as well as a utility closet with a washer/dryer.The building permits pied a terres and welcomes pets."
318 West 47th Street,Midtown West,"$3,795,000",Condo,3,2.5,5,"1,840","Fantastic space in the heart of Hell’s Kitchen, this brand new Penthouse unit has an incredible private roof deck, as well as a balcony off the main floor. Inside you’ll find over 1,800 ft2 of living space thoughtfully laid out over two floors with 3 bedrooms and 2.5 bathrooms.
Enter through a private key-code locked elevator either directly into the apartment on the main floor or up to your private roof deck. This home features grand open spaces with beautiful south facing city views including Hudson Yards.
The open cook’s kitchen includes an all-Miele appliance package, with a 6-burner dual fuel range and wine fridge, Arabescato Cervaiole honed marble slab countertop complemented with Ann Sacks Foundation Brick backsplash, and top of the line finishes.
Separate from the living space are the second and third bedrooms on the main floor as well as a full laundry room. Throughout the penthouse features include 7” oak plank floors, multi-zoned climate control, and an abundance of closet and storage space.
The master suite spans the entire upper level and features a private terrace, a massive walk-in closet and en-suite bath. The spa like bath features full-height Calacatta Gold honed marble walls, a custom dual vanity, and radiant heated floors.
The true gem of the penthouse however is the nearly 500 ft2 outdoor great room on the upper level. This space is made for entertaining, with ample space for both lounging and dining. It is also set up for both water and gas for a full outdoor cooking area and has plumbing for an outdoor shower or soaking tub.
318 West 47th Street is a boutique condominium with a full-time virtual doorman. Each unit has a dedicated package delivery space and keyed elevator access. Convenient to all shopping, transportation, the theater district, restaurant row, Columbus Circle and Central Park.
THE COMPLETE OFFERING TERMS ARE IN AN OFFERING PLAN AVAILABLE FROM SPONSOR. FILE NO. CD16-0009.SPONSOR RESERVES THE RIGHT TO MAKE CHANGES IN ACCORDANCE WITH THE OFFERING PLAN. PROSPECTIVE PURCHASERS ARE ADVISED TO REVIEW THE COMPLETE TERMS OF THE OFFERING PLAN FOR FURTHER DETAIL AS TO TYPE, QUALITY AND QUANTITY OF MATERIALS, APPLIANCES, EQUIPMENT, AND FIXTURES TO BE INCLUDED IN THE UNITS, AMENITY AREAS AND COMMON AREAS OF THE CONDOMINIUM. ALL RIGHTS TO CONTENT, PHOTOGRAPHS, AND GRAPHICS RESERVED TO: 318 WEST 47TH STREET LLC.SPONSOR: 318 WEST 47TH STREET LLC, 19 WEST 21ST STREET, SUITE 902, NEW YORK, NY 10010. EQUAL HOUSING OPPORTUNITY."
152 East 94th Street,Carnegie Hill,"$3,795,000",Co-op,4,3.5,9,"2,972","Designers Dream....this turn-key four bedroom, three and a half bath home is ready for you to move in. This spectacular apartment has recently undergone a gut renovation with no expense spared. Tastefully designed by noted architect/designer Garrow Kedigian. Gracious layout with a double wide, side by side living and dining room, spacious eat-in kitchen and four large bedrooms. Extra bonus TV/Media room completes the picture. This home has open city and river views with exposures North/East and South. It gets excellent sunlight all day long. This home has been renovated by keeping it's Pre-War character and marrying it with modern day finishes.
As you enter in through the lovely entry foyer you are immediately wowed by beautiful custom built in's and an antiqued mirror. From there you enter into a huge great room with magnificent walnut flooring and custom designed crown and base moldings throughout. Built in bar/buffet complete the room for entertaining. Through the gallery you enter into a suburban-sized windowed eat-in kitchen. Complete with a Quartzite Maya topped center island, floor to ceiling custom cabinetry and top of the line appliances including a Wolf double range with 6 burners, a convection oven and grill, 48"" Subzero refrigerator, dual Bosch dishwashers and an additional gas wall oven. Two sinks, a microwave drawer and a warming drawer. There is also a lovely built in banquette to sit and eat.
Four large bedrooms which are complete with generously sized customized closets and open exposures. Three and a half marble bathrooms. The master bath has a separate shower and tub, dual vanities and a separate windowed Toto commode. Washer and gas dryer inside the home. Separate home office. All of the windows are new and there are thermostat controls for the heating and air conditioning systems. The kitchen and media room have central A/C.
152 East 94th Street is a white glove Art Deco coop built in 1937. It is located on a beautiful tree lined street in Carnegie Hill. There is a full time doorman, bike room, additional storage and a central laundry room. The building has 12 floors and 104 homes. Excellent location close to Central Park, Museum Mile, the 92nd Street Y and great restaurants. Easy access to public transportation including the new Q line, the 6 train and cross town bus. The building allows for 75% financing. Pied A Terres and pets welcome."
30 Riverside Blvd,Upper West Side,"$3,790,000",Condo,2,2.5,4,"1,453","*Anticipated 20-year 421a Tax Abatement*
This two bedroom, two bathroom residence features a gracious entry foyer complimented by a powder room and both bedrooms enjoy the privacy of an en-suite bathroom. The living and dining room features floor to ceiling double-exposure views to the west overlooking the Hudson River and north cityscape. The master bedroom has a large walk in closet and expansive Hudson River views to the north.
Sweeping reverently from east to west along 61st Street and culminating at the Hudson River is Two Waterline Square, masterfully designed by the globally significant architects of Kohn Pederson Fox. The collaborative design firm of Yabu Pushelberg honors the pride and scale of the exterior with interior choices predicated on permanence. Custom Italian kitchens by Scavolini celebrate the individual and discerning tastes of each resident. Outfitted with Gaggenau appliances and punctuated by polished chrome Dornbracht fixtures, each kitchen will supply fully-vented range hoods, wine refrigerators and garbage disposals and will benefit from filtered air and water plus four-pipe HVAC system. Residents will also enjoy a fully-vented dryer. Each bathroom is cradled in a bespoke and indulgent array of stone and wood cabinetry. Private condominium amenities, located on the 18th Floor, include a private 22-seat dining room with catering kitchen, lounge with river-view balcony, media room, billiards table and bar, great room with fireplace and access to a fully furnished and landscaped 3,700sf sundeck with two outdoor kitchens.
The experience at Two Waterline Square is remarkable in every way. The condominium lobby welcomes residents with plush seating areas and stone fireplace. In addition to the amenities exclusive to the condominiums of Two Waterline Square, residents will have access to thousands of square feet of dramatically designed sports, fitness, leisure, and outdoor amenities and features, and an anticipated twenty-year 421 tax abatement. Occupancy begins Spring 2019. www.waterlinesquare.com
Waterline Square elevates the modern residential experience, offering a life that transcends expectations. Rethink how you live.
The complete Offering Terms are in an Offering Plan available from Sponsor: RCB3 Residential For Sale LLC c/o GID. File No. CD16-0351."
21 East 87th Street,Carnegie Hill,"$3,750,000",Co-op,3,3,7,na,"Offered for the first time in over 50 years, this is a rare opportunity to purchase a home in one of the finest prewar cooperatives in Carnegie Hill. Designed by the renowned architect Emery Roth, this sunny, corner Classic 7 apartment features grand scale rooms, high beamed ceilings, a gracious entry gallery and three spacious bedrooms.
The elegant entrance gallery separates the public rooms from the bedroom wing and leads you into a spacious living room and expansive formal dining room providing a perfect setting for first class entertaining. The bedroom wing consists of a corner master bedroom as well as two additional bedrooms and en-suite windowed bathrooms.
The windowed kitchen includes a butler's pantry and the staff room and bath is a perfect space for a laundry room, office, or 4th bedroom. The generous sized rooms, covered original hardwood floors, wonderful light, and abundance of closets all contribute to making this a majestic home that rarely becomes available. In good original condition, the flexible layout can be customized to accommodate your personal touch and needs.
21 E 87 is a full service coop boasting convenient entrances and addresses on both 87th and 88th Streets. Fully attended with 24 hour doorman, resident manager, laundry and fitness rooms, bicycle storage,and the coop allows each apartment the use of a private storage cage. Financials are superb, this early coop is fully established with lower monthly maintenance than most comparable buildings. Located just one short block from Fifth Avenue and the Museum Mile, enjoy all Central Park has to offer including the Jacqueline Kennedy Onassis Reservoir, gorgeous scenery, playgrounds and paths. Carnegie Hill has fabulous restaurants, shopping and many transportation options. Up to 50% financing is allowed and pets are permitted."
622 Greenwich Street,West Village,"$3,750,000",Co-op,2,3,6,"2,300","This is a stunning 2300sf loft with custom finishes, large living spaces, 2 Master Suites, two interior rooms and three full bathrooms. It is an exceptional West Village home in pristine condition that marries style, elegance, modernity and comfort. It is ideal to entertain on a grand scale and/or raising a family. The foyer/entrance hall opens up to an enormous great room with an 11’ ceilings, a bright western exposure and a custom chef’s kitchen with top of the line appliances, wine refrigerator, counter seating and lots of storage. There are Two Master Suites. The first suite features a spa like bathroom with a glass enclosed shower, deep soaking tub and double sink. The second Master is very private and includes an elegant full en-suite bathroom. There is a third full bathroom that serves as a powder room. Some of the home’s special features include wide plank solid oak flooring, multi-zoned central air, radiant floor heat in the bathrooms and elegant European fixtures. Two interior rooms are generously sized and can be used for sleeping, a home office or as a TV/media room. There is an incredible amount of storage throughout the apartment, as well as a dedicated storage bin in the basement (approximately 6’x9’x5’). A separate laundry room with a full size Washer and Dryer also has cabinetry for storage. Finally, there is huge walk-in closet in the entrance hall and like all the closets has custom shelving.
The Stafford is a boutique elevator co-op with about 30 homes in the West Village between Leroy and Morton Streets and only a block from the Hudson River Park. There is a garden like atrium, live-in Superintendent, video intercom system and bicycle storage. Pets, pied a terres and subletting are all allowed. There is even a beautiful furnished roof garden. Please note there is a Capital Assessment of $168/mo through August, 2019.
Additional features of this property include: Miele 5 burner stove, Marble master bath, Pantry, Laundry room, and Basement Storage Bin ."
641 Fifth Avenue,Midtown East,"$3,750,000",Condo,2,2.5,4,"1,793","Showings by Appointment ONLY.
SPECTACULAR VIEWS from every room, CLOSE to all NYC has to offer and discreet World-Class SERVICE at 641 Fifth!
-Enjoy sunrises with your morning coffee and a panorama of NYC at night with your favorite cocktail! Welcome to 24E, a light filled, CORNER (East and South exposures) 2 Bedroom, 2.5 Bath apartment across from Rockefeller Plaza and St. Patrick’s Cathedral.
-This lovely apartment boasts 9’ floor to ceiling windows which offer grand scale living and floors covered in white marble. The large master bedroom has a Southern view and an en-suite bath. The ample space includes a walk-in closet, 2 additional closets, a mirrored dressing area and small office or vanity area. The second bedroom which also enjoys a great Southern view, accommodates a king size bed as well, has an en-suite bath and 3 large closets. In addition, 24E is outfitted with a new temperature-controlled HVAC air system for each room and a washer/dryer.
-Whether as a part-time or full-time residence, the layout of this glamorous apartment is perfect for entertaining. Experience world-class shopping and dining just steps away and Broadway and Central Park are both within walking distance.
641 Fifth Avenue (Olympic Tower) is a top Full Service White Glove Luxury Building on 51st Street at 5th Avenue. The building fully embodies service, convenience and luxury, all with low-key discretion. The building is at the center of one of Manhattan’s premiere shopping stretches along Fifth Avenue and Rockefeller Plaza. There is a fitness room on the 22nd floor. Pied-a-terre and Corporate purchases are allowed. Unfortunately, the building does NOT allow dogs. Purchaser pays 1% flip tax that is submitted with the Purchase Application."
